comment,noun,adj,verb
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이언니 어두운 머리 진짜 잘어울리네 브라운도 조녜였는데 다 이쁘네,"['이언', '두운', '머리', '브라운', '녜']",['이쁘다'],"['어울리다', '이다']"
"すごく似合ってる可愛い❤️
私も暗くしたくなりました〜🥺",[],[],[]
黒髪に似合うメイク楽しみにしています♡,[],[],[]
今日もかわいい〜♡♡暗めも似合う！,[],[],[]
언니는 어떤색을 해도 예뻐용 오랜만에 흑발하니까 진짜 멋있어용!!!!!!!,"['언니', '색', '해도', '흑발']","['예쁘다', '멋있다']",['하다']
아 진짜 예뿌다 💞,[],['예쁘다'],[]
근데 언니는 웜톤이라 갈색계열이 잘어울리는것 같아요ㅠㅠ 그래두 여전히 이뿌세용💓💕💗,"['언니', '웜톤', '갈색', '계열']","['같다', '여전하다', '이뿌다']",['어울리다']
머리  너무 찰떡기야ㅠㅠㅠㅠㅠㅠ,"['머리', '찰떡', '기']",[],[]
"ぱっつん見てみたいです( ⸝⸝⸝>_<⸝⸝⸝ )‪︎❤︎‪︎
今回もすごく可愛いです~！！",[],[],[]
언니 흑발 진짜 게예뻐요ㅜㅠㅠㅠ👍👍역시 흑발❤❤,"['언니', '흑발', '게', '역시', '흑발']",['예쁘다'],[]
아니 너무 잘 어울려요...ㅠㅠㅠㅠ🥺💖,[],['아니다'],"['자다', '어울리다']"
와 흑발진짜 예보여 ㅠ,"['흑발', '예보']",[],['오다']
너무이뻐요ㅠㅠ흑발해도 이쁠듯한데용?!!❤,['흑발'],"['이쁘다', '이쁘다']","['하다', '하다']"
와 진짜 개 예쁘다 .........,['개'],['예쁘다'],['오다']
흑발..너뮤 예뻐요💜그래도 완젼 블랙은 안됩니다!!!ㅋㅋㅋㅋㅋ,"['흑발', '뮤', '완젼', '블랙']","['예쁘다', '안되다']",[]
올리브영ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 이런거 보고 잘안웃는데 혼자 완전 웃었넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ올리브영ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['올리브영', '보고', '혼자', '완전', '올리브영']",['이렇다'],"['웃다', '웃다']"
름송언냐~~ 흑발 이뿌고 귀엽긔 >ㅁ<..☞//☜..,"['름송언', '흑발', '귀엽긔']",['이뿌다'],[]
올리브영ㅋㅋㅋㅋㅋ흑발 개예뻐유ㅠ,"['올리브영', '흑발', '개', '뻥']",[],[]
"잘어울려욥!!! 여름쿨톤이면 흑발이 은근 진짜 베스트거든요,, 한번 도전해보심이,,","['욥', '여름', '쿨톤', '흑발', '은근', '베스트', '한번', '도전', '심']",[],"['어울리다', '거들다', '해보다']"
훨씬....이뻐요....😯,[],['이쁘다'],[]
우와ㅏㅏ 좋아용~~~,[],['좋다'],[]
언니 어두운 색 하니까 진짜 넘 이쁨.. 원래도 이뻤는데 흑발은 살짝 고급진 청순느낌? 진짜 넘 조아요ㅜㅜㅜㅜ,"['언니', '두운', '색', '원래', '흑발', '살짝', '고급', '진', '청순', '느낌']","['이쁘다', '이쁘다', '좋다']","['하다', '넘다', '넘다']"
하우스 투어 ㅠㅠㅠㅠㅠㅠ,"['하우스', '투어']",[],[]
暗い髪色すごく似合ってます！,[],[],[]
"아름송이님처럼 저도 누런피부라 검정색머리가 어울리나 고민많이햇는데 생각보다 어울려서 4년째 유지중이에요 
어릴땐 탈색하고 맨날 밝은머리햇는데 ㄱ깜장하니까 미용실도 안가고 딱이에요 ㅎㅎㅎ 아름송이님 머리색 다 좋지만 
깜장머리보니까 차분하고 뭔가 차도녀같은 느낌이 들어서 .....한마디로 이쁘다구요^,^ 영상 잘 보고갑니다","['아름', '송이', '누런피부', '검정색', '머리', '고민', '햇', '생각', '유지', '땐', '탈색', '머리', '햇', '깜장하', '미용실', '아름', '송이', '머리색', '깜', '머리', '보', '뭔가', '차도녀', '느낌', '한마디', '영상', '보고']","['딱이다', '좋다', '차분하다', '같다', '이쁘다']","['어울리다', '늘다', '어울리다', '어리다', '밝다', '늘다', '가다', '들어서다', '자다', '가다']"
"언늬 .. 기회가 된다면 흑발일때 앞머리 풀뱅 원츄 ,, 🖤","['언늬', '기회', '흑발', '앞머리', '풀뱅', '원츄']",[],['되다']
와 흑발이 진짜 훨씬 낫다,"['흑발', '낫다']",[],['오다']
올리브영ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,['올리브영'],[],[]
언니ㅜㅜ 안색이 좀 안 좋은 것 같아서 댓글 남겨요 어디 안 좋으신 거 아니죠,"['언니', '안색', '댓글', '어디']","['좋다', '같다', '좋다', '아니다']",['남기다']
黒髪似合ってます(   ᷇࿀ ᷆  )可愛い！！,[],[],[]
11:00 너무 이쁘잖아요.....,[],['이쁘다'],[]
너무 대머리라뇨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['대머리', '뇨']",[],[]
"언뉘,,진짜 흑발 너무 이뻐요,,,,","['뉘', '흑발']",['이쁘다'],[]
